"","Year","Month","Census.FIPS","FIPS.county","FIPS.state","ProjectTitle","Address","City","State","Zipcode","County","Type","Ownership","Strys","SqFt","Value1000","Dwellings","sizegroup"
"1106","2009","07","16065",65,16,"BYU Idaho 4th Stake Center Addition","162 East 7th South","Rexburg","ID","83440","MADISON, ID","Houses_of_Worship_Other_Religious_Bldgs","private",1,1400,350,0,"Small"
"1107","2008","10","16065",65,16,"BYU Idaho 9th Stake Center LDS Church","289 West 7th South","Rexburg","ID","83440","MADISON, ID","Houses_of_Worship_Other_Religious_Bldgs","private",1,37700,2500,0,"Medium"
"1108","2008","04","16067",67,16,"Acequia and Heyburn Elementary Schools","multiple sites","Acequia","ID","83350","MINIDOKA, ID","Primary_Schools","county",1,94700,10000,0,"Large"
"1109","2009","09","16067",67,16,"Welcome Cntr / Office Building (Trailer) (Replacement Bldg)","Lake Walcott State Park","Rupert","ID","83350","MINIDOKA, ID","Offices_1-3_stories","state",1,3500,342,0,"Small"
"1110","2008","12","16067",67,16,"Lake Walcott State Park - Office Building & Site Work","959 E Minidoka Dm","Rupert","ID","83350","MINIDOKA, ID","Offices_1-3_stories","state",1,1300,127,0,"Small"
"1111","2008","02","16069",69,16,"Orchards Community Church (Addition) (NEGOTIATED)","822 Bryden Ave","Lewiston","ID","83501","NEZ PERCE, ID","Houses_of_Worship_Other_Religious_Bldgs","private",1,4500,562,0,"Small"
"1112","2008","11","16069",69,16,"Marine Building (Boat Storage)","1150 Wall Street","Lewiston","ID","83501","NEZ PERCE, ID","Warehouses_Non-Refrigerated","county",1,3500,130,0,"Small"
"1113","2009","12","16069",69,16,"Alexander Bldg Facade Upgrade","504 Main St","Lewiston","ID","83501","NEZ PERCE, ID","Food_Beverage_Service","private",0,0,68,0,"Small"
"1114","2008","11","16069",69,16,"Nez Perce County Courthouse Holding Facility","Main & 12th","Lewiston","ID","83501","NEZ PERCE, ID","Capitols_Court_Houses_City_Halls","county",1,1800,279,0,"Small"
"1115","2009","06","16069",69,16,"ID/DOT District 2 - Lewiston Restroom Addition","2600 Frontage Road","Lewiston","ID","83501","NEZ PERCE, ID","Miscellaneous_Amusement_Recreational","state",0,0,99,0,"Small"
"1116","2009","11","16069",69,16,"Alexander Bldg Jazz Club (Remodel) (DESIGN/BUILD)","504 Main St","Lewiston","ID","83501","NEZ PERCE, ID","Food_Beverage_Service","private",0,0,100,0,"Small"
"1117","2009","10","16069",69,16,"Lewiston Readiness Center Improvements","2707 16th Ave","Lewiston","ID","83501","NEZ PERCE, ID","Armories_Military_Buildings","state",1,1600,306,0,"Small"
"1118","2009","08","16069",69,16,"Bell Office Building (Remodel)","215 D St","Lewiston","ID","83501","NEZ PERCE, ID","Offices_1-3_stories","county",0,0,254,0,"Small"
"1119","2008","10","16069",69,16,"Phones Plus Retail Center (NEGOTIATED)","143 Thain Rd","Lewiston","ID","83501","NEZ PERCE, ID","Stores","private",1,5000,415,0,"Small"
"1120","2008","04","16069",69,16,"Howell Car Wash (NEGOTIATED)","TBA","Lewiston","ID","","NEZ PERCE, ID","Auto_Service","private",1,5100,350,0,"Small"
"1121","2008","04","16069",69,16,"Nursing/Health Sciences Bldg (Design/Build)","Lewis-Clark State College","Lewiston","ID","83501","NEZ PERCE, ID","Colleges_Universities_Except_Community","state",2,50000,16000,0,"Medium"
"1122","2008","11","16069",69,16,"ID/DOT Mineral Mountain Rest Room Rehabilitation","District 2 - US-95, Mp370.52","Lewiston","ID","83501","NEZ PERCE, ID","Miscellaneous_Amusement_Recreational","state",0,0,228,0,"Small"
"1123","2009","07","16069",69,16,"Lapwai Middle School (Addition) (Design/Build)","271 B Street","Lapwai","ID","83540","NEZ PERCE, ID","Junior_High_Schools","county",1,6000,750,0,"Small"
"1124","2008","02","16069",69,16,"Albertsons Store 238 (Remodel) (Lewiston ID)","1024 21st St","Lewiston","ID","83501","NEZ PERCE, ID","Stores","private",0,0,750,0,"Small"
"1125","2009","07","16069",69,16,"Lewiston Service Center Addition","1214 Warner Ave","Lewiston","ID","83501","NEZ PERCE, ID","Bus_and_Truck_Service","county",1,1800,317,0,"Small"
"1126","2008","10","16069",69,16,"Clearwater Vein Care Center (Add/Alts) (DESIGN/BUILD)","Brighton Canyon","Lewiston","ID","83501","NEZ PERCE, ID","Clinics_Nursing_Convalescent_Facilities","private",1,800,292,0,"Small"
"1127","2008","08","16069",69,16,"Juvenile Corrections Center Additional Program Space","140 Southport Ave","Lewiston","ID","83501","NEZ PERCE, ID","Detention_Facilities","state",1,3900,620,0,"Small"
"1128","2009","10","16069",69,16,"Deary Rural Fire Station, Apparatus Bay Int Build Out Ph 2","2nd & Line St","Lewiston","ID","83501","NEZ PERCE, ID","Police_Fire_Stations","county",0,0,189,0,"Small"
"1129","2008","02","16071",71,16,"IDOT - Cherry Creek Rest Area & Caretaker Facilities Rehab","1-15, MP 6.600 to MP 7.400","Not Available","ID","","ONEIDA, ID","Miscellaneous_Amusement_Recreational","state",0,0,1639,0,"Small"
"1130","2008","05","16073",73,16,"School District Construction & Maintenance (Design/Build)","Bruneau-Grandview Districtwide","Grand View","ID","83624","OWYHEE, ID","Senior_High_Schools","county",0,0,4966,0,"Small"
"1131","2008","06","16075",75,16,"D & S Factors Office Building (NEGOTIATED)","Whitley Drive","Fruitland","ID","83619","PAYETTE, ID","Offices_1-3_stories","private",2,13000,1400,0,"Small"
"1132","2009","04","16077",77,16,"American Falls 3-4-5 Wards LDS Church (Remodel) (REBID)","650 Pocatello Ave","American Falls","ID","83211","POWER, ID","Houses_of_Worship_Other_Religious_Bldgs","private",0,0,500,0,"Small"
"1133","2009","06","16077",77,16,"Pocatello Regional Airport Terminal Exp & Remodel (RE-BID)","1950 Airport Way","Pocatello","ID","83204","POWER, ID","Airline_Terminals","county",1,9400,3195,0,"Small"
"1134","2009","10","16079",79,16,"District #393 Bus Barn","620 Hotel Street","Wallace","ID","83873","SHOSHONE, ID","Bus_and_Truck_Service","county",1,8000,644,0,"Small"
"1135","2008","10","16079",79,16,"Mountain Health Care Addition","740 McKinley Ave","Kellogg","ID","83837","SHOSHONE, ID","Clinics_Nursing_Convalescent_Facilities","private",2,7000,1000,0,"Small"
"1136","2009","06","16079",79,16,"Kellogg Middle School Locker Room (Remodel)","810 Bunker Ave","Kellogg","ID","83837","SHOSHONE, ID","Junior_High_Schools","county",0,0,113,0,"Small"
"1137","2008","02","16081",81,16,"Coulter Building","18 N Main St","Driggs","ID","83422","TETON, ID","Offices_1-3_stories","private",3,35000,3000,0,"Medium"
"1138","2009","04","16081",81,16,"Darby Girl's Camp Toilet & Shower Bldg - LDS Church","Darby Canyon east of Driggs","Driggs","ID","83422","TETON, ID","Miscellaneous_Amusement_Recreational","private",0,0,239,0,"Small"
"1139","2008","08","16081",81,16,"Teton County Courthouse","Huntsman Spring Development","Driggs","ID","83422","TETON, ID","Capitols_Court_Houses_City_Halls","county",3,21800,5000,0,"Medium"
"1140","2009","12","16083",83,16,"Restaurant (New)","1980 ADDISON AVE E","Twin Falls","ID","83301","TWIN FALLS, ID","Food_Beverage_Service","private",1,7700,568,0,"Small"
"1141","2009","01","16083",83,16,"Office Building","247 River Vista Pl","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,17100,1031,0,"Small"
"1142","2008","07","16083",83,16,"Middle School Expansion","525 Center St W","Kimberly","ID","83341","TWIN FALLS, ID","Junior_High_Schools","county",1,16900,2500,0,"Small"
"1143","2009","07","16083",83,16,"Apartment Building","202 Caswell Ave W","Twin Falls","ID","83301","TWIN FALLS, ID","Apartments_3_or_4_Units","private",1,3400,204,4,"Small"
"1144","2008","02","16083",83,16,"Office Building (Alteration)","1539 Fillmore St","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",0,0,140,0,"Small"
"1145","2008","07","16083",83,16,"Pioneer Square - 17 Unit Apts - Kitchen & Bathroom Remodel","400 2nd Ave S","Twin Falls","ID","83301","TWIN FALLS, ID","Apartments_Alterations_Stories_Unknown","county",0,0,150,0,"Small"
"1146","2009","03","16083",83,16,"Warehouse","1974 Eldridge Rd","Twin Falls","ID","83301","TWIN FALLS, ID","Warehouses_Non-Refrigerated","private",1,3600,123,0,"Small"
"1147","2009","02","16083",83,16,"Medical Office Building","550 Polk St","Twin Falls","ID","83301","TWIN FALLS, ID","Clinics_Nursing_Convalescent_Facilities","private",1,4400,268,0,"Small"
"1148","2008","07","16083",83,16,"Office Building","1354 Washington St S","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,1700,133,0,"Small"
"1149","2008","11","16083",83,16,"Twin Falls (ID) Wal-Mart Supercenter Store #3897-00","SWC Pole Line & Washington","Twin Falls","ID","83301","TWIN FALLS, ID","Stores","private",1,195900,6500,0,"Large"
"1150","2009","02","16083",83,16,"Office Building","1122 Eastland Dr N","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,7700,496,0,"Small"
"1151","2008","07","16083",83,16,"Office Building (Alteration)","650 Addison Ave W","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",0,0,75,0,"Small"
"1152","2009","01","16083",83,16,"Retail Building (Alteration) Magic Valley Mall LLC","1485 Pole Line Rd","Twin Falls","ID","83301","TWIN FALLS, ID","Stores","private",0,0,115,0,"Small"
"1153","2008","08","16083",83,16,"Morningside Elementary School Multipurpose Room Addition","701 Morningside Dr","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","county",1,4600,975,0,"Small"
"1154","2009","02","16083",83,16,"Filer Intermediate School (New)","Site to be announced","Filer","ID","83328","TWIN FALLS, ID","Junior_High_Schools","county",1,60000,5820,0,"Medium"
"1155","2008","07","16083",83,16,"Kimberley High School Expansion","885 Center Street W","Kimberly","ID","83341","TWIN FALLS, ID","Senior_High_Schools","county",1,5400,900,0,"Small"
"1156","2008","08","16083",83,16,"School Building","1122 Washington St South","Twin Falls","ID","83301","TWIN FALLS, ID","Senior_High_Schools","private",1,1400,120,0,"Small"
"1157","2009","11","16083",83,16,"Xavier Academy Charter School","1218 North College Rd","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","private",1,46900,4500,0,"Medium"
"1158","2008","05","16083",83,16,"Educational Building (Addition)","2055 Filer Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Special_Schools","private",1,6500,539,0,"Small"
"1159","2008","11","16083",83,16,"Warehouse","1520 Fillmore St","Twin Falls","ID","83301","TWIN FALLS, ID","Warehouses_Non-Refrigerated","private",1,7800,459,0,"Small"
"1160","2008","02","16083",83,16,"Office Building-Addition","2531 Orchard Dr E","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,3300,242,0,"Small"
"1161","2008","10","16083",83,16,"Twin Falls High School Locker Room Addition","1615 Filer Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Senior_High_Schools","county",1,4200,1900,0,"Small"
"1162","2008","08","16083",83,16,"Office Building","440 Falls Ave","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,11700,854,0,"Small"
"1163","2008","10","16083",83,16,"Harrison Elementary School Addition","600 Harrison St","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","county",1,4600,1200,0,"Small"
"1164","2008","07","16083",83,16,"School","798 Eastland Dr N","Twin Falls","ID","83301","TWIN FALLS, ID","Special_Schools","private",1,4000,320,0,"Small"
"1165","2008","06","16083",83,16,"Warehouse","330 Eastland Dr","Twin Falls","ID","83301","TWIN FALLS, ID","Warehouses_Non-Refrigerated","private",1,26900,1369,0,"Medium"
"1166","2008","02","16083",83,16,"Warehouse-Addition","3140 Kimberly Rd","Twin Falls","ID","83301","TWIN FALLS, ID","Warehouses_Non-Refrigerated","private",1,6000,311,0,"Small"
"1167","2009","08","16083",83,16,"Store (Alteration)","2258 ADDISON AVE E","Twin Falls","ID","83301","TWIN FALLS, ID","Stores","private",0,0,103,0,"Small"
"1168","2009","06","16083",83,16,"Twin Falls County Courthouse - Prosecutors Office Remodel","425 Shoshone St N","Twin Falls","ID","83301","TWIN FALLS, ID","Capitols_Court_Houses_City_Halls","county",0,0,444,0,"Small"
"1169","2008","02","16083",83,16,"Office Building","1411 Fall Ave #1201","Twin Falls","ID","","TWIN FALLS, ID","Offices_1-3_stories","private",1,6400,467,0,"Small"
"1170","2009","05","16083",83,16,"School","1470 Park View Dr","Twin Falls","ID","","TWIN FALLS, ID","Primary_Schools","private",1,1700,139,0,"Small"
"1171","2008","11","16083",83,16,"Office Building (Addition)","1939 Highland Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,3700,268,0,"Small"
"1172","2008","06","16083",83,16,"Perrine Elementary Addition/Remodel","452 Caswell Ave W","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","county",1,4200,900,0,"Small"
"1173","2008","02","16083",83,16,"Medical Office Building","285 Canyon Crest Dr","Twin Falls","ID","","TWIN FALLS, ID","Clinics_Nursing_Convalescent_Facilities","private",1,6800,451,0,"Small"
"1174","2008","05","16083",83,16,"Warehouse","415 Seastrom St","Twin Falls","ID","83301","TWIN FALLS, ID","Warehouses_Non-Refrigerated","private",1,6000,205,0,"Small"
"1175","2008","07","16083",83,16,"Service Station","2259 Addison Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Auto_Service","private",1,4100,143,0,"Small"
"1176","2008","10","16083",83,16,"Warehouse","1708 Kimberly Rd","Twin Falls","ID","83301","TWIN FALLS, ID","Warehouses_Non-Refrigerated","private",1,34800,1801,0,"Medium"
"1177","2009","11","16083",83,16,"Medical Office Building","564 Polk St","Twin Falls","ID","83301","TWIN FALLS, ID","Clinics_Nursing_Convalescent_Facilities","private",1,5200,380,0,"Small"
"1178","2008","02","16083",83,16,"Bickel Elementary School Elevator/Multi Purpose Room Add","607 2nd Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","county",2,4200,404,0,"Small"
"1179","2008","04","16083",83,16,"Renaissance Business Park Bldgs 4 & 5","N College Road","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,24000,3250,0,"Small"
"1180","2008","03","16083",83,16,"Bickel Elementary School Remodel","607 2nd Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","county",0,0,1000,0,"Small"
"1181","2009","07","16083",83,16,"Twin Falls 2, 16 & Stake - LDS Church","Harrison Street & Orchard","Twin Falls","ID","83201","TWIN FALLS, ID","Houses_of_Worship_Other_Religious_Bldgs","private",1,24100,3200,0,"Small"
"1182","2008","07","16083",83,16,"School","771 N College Rd","Twin Falls","ID","85301","TWIN FALLS, ID","Primary_Schools","private",1,1800,142,0,"Small"
"1183","2009","10","16083",83,16,"River Vista Office/Restaurant/Teaching & Performing (Bldg 3)","190 River Vista Pl","Twin Falls","ID","83301","TWIN FALLS, ID","Food_Beverage_Service","private",1,4000,1045,0,"Small"
"1184","2008","12","16083",83,16,"Office Building","742 Cheney Dr","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,4000,297,0,"Small"
"1185","2008","05","16083",83,16,"Retail Building","1289 Poleline Rd E","Twin Falls","ID","83301","TWIN FALLS, ID","Stores","private",1,7100,375,0,"Small"
"1186","2009","07","16083",83,16,"School (Alteration)","960 EASTLAND DR","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","private",0,0,166,0,"Small"
"1187","2008","04","16083",83,16,"Office Building (Alteration)","260 4th Ave N","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",0,0,79,0,"Small"
"1188","2009","10","16083",83,16,"Office Building (Alteration)","2826 ADDISON AVE E","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",0,0,130,0,"Small"
"1189","2008","09","16083",83,16,"New Intermediate School","141 Center St W","Kimberly","ID","83341","TWIN FALLS, ID","Junior_High_Schools","county",1,15900,2500,0,"Small"
"1190","2009","10","16083",83,16,"River Vista Office/Restaurant/Teaching & Performing (Bldg 3)","190 River Vista Pl","Twin Falls","ID","83301","TWIN FALLS, ID","Exhibition_Halls","private",1,6000,1605,0,"Small"
"1191","2008","06","16083",83,16,"Restaurant","2859 Grandview Dr","Twin Falls","ID","83301","TWIN FALLS, ID","Food_Beverage_Service","private",1,1700,136,0,"Small"
"1192","2008","05","16083",83,16,"Twin Falls High School Chemistry Lab","1615 Filer Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Senior_High_Schools","county",0,0,500,0,"Small"
"1193","2008","07","16083",83,16,"Retail Building","2826 Addison Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Stores","private",1,8600,456,0,"Small"
"1194","2008","10","16083",83,16,"New Metal Roofing at Kimberly High School","kimberly High School","Kimberly","ID","83341","TWIN FALLS, ID","Senior_High_Schools","county",0,0,150,0,"Small"
"1195","2008","08","16083",83,16,"Bank (Alteration)","148 Eastland Dr","Twin Falls","ID","83301","TWIN FALLS, ID","Banks_Financial_1-3_stories","private",0,0,300,0,"Small"
"1196","2008","09","16083",83,16,"Retail Building (Alteration)","1485 Pole Line Rd E","Twin Falls","ID","83301","TWIN FALLS, ID","Stores","private",0,0,150,0,"Small"
"1197","2008","11","16083",83,16,"Office Building","1540 Fillmore St","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",1,5200,308,0,"Small"
"1198","2008","05","16083",83,16,"Warehouse","330 Eastland Dr S","Twin Falls","ID","83301","TWIN FALLS, ID","Warehouses_Non-Refrigerated","private",1,3500,176,0,"Small"
"1199","2008","09","16083",83,16,"School","616 Eastland Dr","Twin Falls","ID","83301","TWIN FALLS, ID","Special_Schools","private",1,3500,287,0,"Small"
"1200","2008","11","16083",83,16,"Stinker C-Store & Gas Station (Replacement)","2559 Addison","Twin Falls","ID","83301","TWIN FALLS, ID","Stores","private",1,4000,332,0,"Small"
"1201","2009","08","16083",83,16,"Sawtooth Elementary Addition/Remodel","1771 Stadium Blvd","Twin Falls","ID","83301","TWIN FALLS, ID","Primary_Schools","county",1,4300,1000,0,"Small"
"1202","2009","10","16083",83,16,"River Vista Office/Restaurant/Teaching & Performing (Bldg 3)","190 River Vista Pl","Twin Falls","ID","83301","TWIN FALLS, ID","Offices_1-3_stories","private",3,20000,3850,0,"Medium"
"1203","2009","04","16083",83,16,"Costco Gas Station Expansion (Twin Falls ID)","731 Poleline Rd","Twin Falls","ID","83301","TWIN FALLS, ID","Auto_Service","private",0,0,500,0,"Small"
"1204","2008","07","16083",83,16,"Wells Fargo Bank Branch Interior Remodel","1303 Addison Ave E","Twin Falls","ID","83301","TWIN FALLS, ID","Banks_Financial_1-3_stories","private",0,0,400,0,"Small"
